idx,class,conversation
4517,일반 대화,"나 어제 소개팅했는데, 상대방이 너무 괜찮아서, 계속 생각나고, 미치겠어.
오, 진짜? 잘됐다! 어떤 점이 그렇게 마음에 들었는데?
일단 내 말을 너무 잘 들어줬고, 리액션도 너무 좋았어. 그리고 웃는 게 너무 예뻤어.
완전 빠졌네. 그래서 애프터 신청은 당연히 했겠지?
아니. 헤어지고 나서, 상대방한테 먼저 연락 왔어. 주말에 또 보자고.
대박. 이건 무조건 그린라이트다. 이번에는 진짜 연애 시작하는 거야? 너무 부럽다."
4518,일반 대화,"오늘따라 옛날 생각이 나서, 어렸을 때 듣던 동요 듣고 있어.
헐, 진짜? 무슨 동요? '아기 상어'?
아니. '아빠와 크레파스'랑 '섬 집 아기'.
크. 추억 돋는다. 나도 그 노래 진짜 좋아했는데.
지금 들어도 너무 좋아. 마음이 순수해지는 기분이야.
그러게. 우리도 한때는 그런 순수한 시절이 있었는데."
4519,일반 대화,"나 요즘 너무 가난해서, 친구 결혼식 축의금 낼 돈도 없어.
왜 그래? 무슨 일인데?
월급을 다 부모님 드렸어. 이번에 아빠가 수술하셨거든.
어떡해. 내가 빌려줄게. 걱정 마.
아니야. 괜찮아. 어떻게든 되겠지.
무슨 소리야. 친구 좋다는 게 뭐야. 내가 보내줄게. 부담 갖지 마."
4520,일반 대화,"오늘따라 하늘에 떠 있는 달이 너무 예쁘다. 보름달인가 봐.
그러게. 소원 빌어야지.
무슨 소원 빌 건데?
비밀이야. 말하면 안 이루어져.
치사하다. 나는 로또 당첨되게 해달라고 빌어야지.
너는 맨날 로또 타령이야. 그냥 열심히 일해서 돈 벌어."
4521,일반 대화,"나 어제 집 앞에서, 어떤 할아버지가 폐지 줍는 거 도와드렸는데, 너무 뿌듯했어.
우와, 착하다. 어떻게 도와드렸는데?
리어카가 언덕길에서 자꾸 미끄러지길래, 뒤에서 밀어드렸어.
잘했네. 할아버지께서 엄청 고마워하셨겠다.
응. 덕분에 살았다고, 연신 고맙다고 하셨어.
너 정말 멋지다. 나도 너처럼 착하게 살아야지."
4522,일반 대화,"요즘 너무 건조해서 그런지, 자꾸 목이 칼칼하고, 기침이 나.
나도. 감기인가 봐. 병원 가봐야 할 것 같아.
나는 병원 갈 시간도 없어. 그냥 약 먹고 버티고 있어.
미련하게 굴지 마. 그러다가 병 더 키워. 내가 같이 가줄게.
진짜? 고마워. 너밖에 없다, 정말.
대신 진료 끝나고 맛있는 거 사줘."
4523,일반 대화,"나 요즘 너무 힘들어서, 그냥 아무도 없는 곳으로 훌쩍 떠나고 싶어.
왜 그래? 무슨 일인데? 혹시 회사에서 또 무슨 일 있었어?
응. 상사가 나한테 자기 일까지 다 떠넘겼어. 너무 억울하고, 화가 나.
미친 거 아니야? 왜 가만히 있어. 부당하다고 말해야지.
말했는데, 원래 다 그렇게 하는 거래. 사회생활이 다 그렇대.
무슨 그런 꼰대 같은 소리가 다 있어. 그냥 퇴사해. 내가 더 좋은 곳 알아봐 줄게."
4524,일반 대화,"오늘 저녁은 얼큰한 김치찌개에 소주 한잔 어때?
좋아. 돼지고기 듬뿍 넣고, 두부도 많이 넣어줘.
당연하지. 라면 사리도 추가할까?
콜. 생각만 해도 침 고인다. 내가 맛있는 계란말이 해줄게.
최고의 조합이다. 빨리 집에 가서 준비하자.
응. 오늘 밤은 우리 둘만의 포장마차다."
4525,일반 대화,"나 요즘 너무 행복해서, 세상을 다 가진 기분이야.
왜? 무슨 좋은 일 있는데? 로또라도 당첨됐어?
아니. 드디어 내가 그토록 원하던 내 집 마련에 성공했어.
대박. 진짜? 너무 축하해! 정말 대단하다.
고마워. 이제부터는 진짜 내 집에서, 마음 편하게 살 수 있어.
너무 부럽다. 나도 열심히 돈 모아서, 내 집 마련해야지."
4526,일반 대화,"이번 주말에 뭐 할지 안정했으면, 나랑 같이 등산 갈래?
좋아. 어디로 갈 건데? 북한산?
아니. 이번에는 좀 더 멀리 가보자. 설악산 어때?
콜. 가서 단풍 구경도 하고, 케이블카도 타자.
좋은 생각이야. 가서 맛있는 산채비빔밥도 먹고.
생각만 해도 너무 좋다. 당장 짐 싸야겠다."
4527,일반 대화,"나 어제 자기 전에, 유튜브로 '궁금한 이야기 Y' 보다가, 너무 화가 나서 잠을 설쳤어.
왜? 무슨 내용이었는데?
사기꾼한테 전 재산 뺏기고, 억울하게 옥살이까지 한 할아버지 이야기.
헐, 진짜? 너무 안타깝다.
그러게. 어떻게 사람한테 그럴 수가 있지? 너무 화가 나.
세상에는 정말 나쁜 사람들이 너무 많은 것 같아. 착하게 살면 손해 보는 세상이야."
4528,일반 대화,"요즘 배달 음식을 너무 많이 먹어서, 살도 찌고, 돈도 너무 많이 썼어.
나도. 배달 앱 VIP 될 것 같아.
우리 이번 달부터는 진짜 배달 음식 끊고, 건강하게 집밥 해 먹자.
콜. 내가 매일 저녁에 맛있는 요리 해줄게.
진짜? 너무 좋다. 그럼 나는 매일 아침에 너를 위한 건강 주스를 만들어줄게.
좋아. 우리 함께 건강하고 부자 되자."
4529,일반 대화,"나 요즘 너무 덜렁거려서, 어제는 회사에 노트북을 놓고 퇴근했잖아.
헐, 진짜? 그래서 어떻게 했어? 다시 회사 갔어?
아니. 다행히 동료가 발견해서, 대신 챙겨줬어.
다행이다. 너 진짜 큰일 날 뻔했다. 정신 좀 차리고 다녀.
그러게. 요즘 왜 이렇게 정신이 없는지 모르겠어.
피곤해서 그래. 오늘은 집에 가서 아무 생각 말고 푹 쉬어."
4530,일반 대화,"이번 주말에 날씨 좋으면, 남산 가서 돈가스 먹을까?
좋아. 케이블카 타고 올라가서, 야경도 보고 오자.
콜. 가서 자물쇠도 걸고 올까? 우리 우정 영원하라고.
좋아. 생각만 해도 너무 로맨틱하다.
근데 우리 둘 다 남자인데, 좀 그렇지 않아?
무슨 상관이야. 우정에도 낭만이 필요해."
4531,일반 대화,"나 어제 소개팅했는데, 상대방이 너무 괜찮아서, 계속 생각나고, 심장이 두근거려.
오, 진짜? 잘됐다! 어떤 점이 그렇게 마음에 들었는데?
일단 외모가 완전 내 이상형이었고, 성격도 너무 좋았어. 그리고 무엇보다, 나를 존중해주는 게 느껴졌어.
완전 좋은 사람이네. 그래서 애프터 신청은 당연히 했겠지?
아니. 헤어지고 나서, 상대방한테 먼저 연락 왔어. 주말에 또 만나자고. 너무 행복해.
대박. 이건 무조건 사귀어야 한다. 이번에는 진짜 연애 시작하는 거야? 너무 부럽다."
4532,일반 대화,"오늘따라 옛날 생각이 나서, 어렸을 때 가지고 놀던 팽이 찾아봤잖아.
헐, 아직도 그거 있어? 탑블레이드?
응. '드래곤'이랑 '드랜져'. 완전 추억 돋지 않아?
대박. 나는 '가이아 드래곤' 제일 좋아했는데. '고, 슛!' 외치면서 놀았잖아.
맞아. 그때가 좋았다. 팽이 하나만 있어도, 하루 종일 재밌게 놀았는데.
그러게. 다시 그때로 돌아가서, 팽이치기하고 싶다."
4533,일반 대화,"나 요즘 너무 가난해서, 매일 아침마다 굶고 다녀.
왜 그래? 무슨 일인데? 돈 다 어디 갔어?
학자금 대출 갚느라. 월급 받으면, 바로 다 빠져나가.
어떡해. 내가 당분간 아침밥이라도 챙겨줄게. 굶고 다니지 마.
아니야. 괜찮아. 이제 거의 다 갚았어.
그래도. 건강이 제일 중요해. 힘들면 언제든지 말해."
4534,일반 대화,"오늘따라 하늘에 떠 있는 구름이 너무 신기하게 생겼다. 꼭 돌고래 같아.
그러게. 진짜 돌고래가 헤엄치는 것 같네. 너무 예쁘다.
이런 날에는 사진 찍어서, 인스타그램에 올려야지. '#감성사진' 이렇게.
콜. 우리 서로 찍어주자. '#우정스타그램' 이렇게.
좋아. 저기 가서 서봐. 내가 예쁘게 찍어줄게.
응. 길고 날씬하게 찍어줘."
4535,일반 대화,"나 어제 집 가다가, 어떤 외국인이 나한테 길을 물어봤는데, 내가 아는 영어 단어 총동원해서 알려줬잖아. 너무 뿌듯했어.
우와, 대단하다. 뭐라고 물어봤는데?
'How can I get to Gangnam Station?' 이렇게.
그래서 뭐라고 대답했어?
'Go straight, and turn left. And then, you can see the station.' 이렇게. 내 영어 실력, 아직 죽지 않았지?
멋지다. 나 같으면 그냥 'Sorry, I don't know' 하고 도망갔을 텐데."
4536,일반 대화,"요즘 너무 건조해서 그런지, 입술이 다 텄어. 피까지 나.
나도. 립밤을 발라도 소용이 없어. 너무 아파.
자기 전에 꿀 바르고 자봐. 효과 직빵이야.
그래? 오늘 밤에 당장 해봐야겠다. 고마워.
응. 그리고 물 많이 마시는 것도 잊지 마.
알겠어. 너는 정말 모르는 게 없구나. 척척박사야."
4537,일반 대화,"나 요즘 너무 힘들어서, 그냥 다 놓고, 세계 일주나 떠나고 싶어.
왜 그래? 무슨 일인데? 또 회사에서 무슨 일 있었어?
응. 내가 열심히 준비한 기획안을, 상사가 자기 이름으로 올렸어. 너무 억울하고, 분해.
미친 거 아니야? 가만히 있었어?
응. 어차피 말해도 안 통할 것 같아서. 그냥 내가 회사를 나가는 게 맞는 것 같아.
힘들겠다. 괜찮아. 너의 능력은 다른 곳에서 더 빛을 발할 거야. 내가 더 좋은 회사 알아봐 줄게."
4538,일반 대화,"오늘 저녁은 얼큰한 부대찌개에 라면 사리 추가해서 먹을까?
좋아. 햄이랑 소시지도 많이 넣어줘.
당연하지. 치즈도 추가할까?
콜. 생각만 해도 침 고인다. 내가 시원한 맥주 준비해놓을게.
최고의 조합이다. 빨리 퇴근하고 싶다.
응. 오늘 밤은 부대찌개와 함께, 스트레스를 날려버리자."
4539,일반 대화,"나 요즘 너무 행복해서, 세상을 다 가진 것 같아. 매일이 축제야.
왜? 무슨 좋은 일 있는데? 남자친구 생겼어?
아니. 드디어 내가 그토록 바라던 작가의 꿈을 이루게 됐어. 내 이름으로 된 책이 나왔어.
대박. 진짜? 너무 축하해! 정말 대단하다. 네가 자랑스러워.
고마워. 다 너의 응원 덕분이야. 네가 없었으면, 나는 진작에 포기했을 거야.
무슨 소리야. 다 네가 잘나서 그런 거지. 내가 사인 1호로 받아야겠다."
4540,일반 대화,"이번 주말에 뭐 할지 안정했으면, 나랑 같이 야구 보러 갈래?
좋아. 어느 팀 경기인데? 롯데?
아니. 두산이랑 LG. 잠실 라이벌 전이라서, 엄청 재밌을 거야.
콜. 가서 치맥 하면서 응원하자.
좋은 생각이야. 내가 미리 예매해놓을게.
알겠어. 가서 목 터져라 응원하고 오자."
4541,일반 대화,"나 어제 자기 전에, 유튜브로 '환승연애' 보다가, 너무 과몰입해서, 펑펑 울었잖아.
아, 그거. 나도 봤는데. 너무 슬프지 않아?
응. 어떻게 그렇게 서로를 애틋하게 생각할 수 있지? 너무 마음 아파.
그러게. 나도 보면서, 옛날 생각나고, 눈물 나더라.
다들 행복했으면 좋겠어. 제발.
맞아. 모두가 사랑받을 자격이 있어."
4542,일반 대화,"요즘 배달 음식을 너무 많이 먹어서, 지갑도 얇아지고, 건강도 나빠지는 것 같아.
나도. 배달 앱 없으면, 어떻게 살았을까 싶어.
우리 이번 달부터는 진짜 배달 음식 끊고, 건강한 식단으로 살아보자.
콜. 내가 매일 아침에 신선한 샐러드를 배달시켜줄게.
진짜? 너무 좋다. 그럼 나는 매일 저녁에 너를 위한 건강식을 만들어줄게.
좋아. 우리 함께 건강하고 날씬해지자."
4543,일반 대화,"나 요즘 너무 덜렁거려서, 어제는 휴대폰을 버스에 놓고 내렸잖아.
헐, 진짜? 그래서 찾았어?
아니. 버스 회사에 전화해봤는데, 없대. 누가 가져갔나 봐.
어떡해. 새로 사야겠네. 속상하겠다.
응. 당분간은 그냥 공기계로 버텨야지. 너무 우울해.
힘내. 내가 오늘 맛있는 거 사줄게. 잊어버려."
4544,일반 대화,"이번 주말에 날씨 좋으면, 인사동 가서 데이트할까?
좋아. 가서 쌈지길도 구경하고, 예쁜 찻집도 가자.
콜. 가서 한글 이름으로 된 간판들 보면서, 사진도 찍고.
좋아. 생각만 해도 너무 낭만적이다.
가서 맛있는 한정식도 먹고 오자.
응. 내가 맛집 알아볼게."
4545,일반 대화,"나 어제 소개팅했는데, 상대방이 너무 괜찮아서, 계속 아른거리고, 일이 손에 안 잡혀.
오, 진짜? 잘됐다! 어떤 점이 그렇게 마음에 들었는데?
일단 말이 너무 잘 통했고, 개그 코드도 비슷했어. 그리고 웃는 모습이 너무 순수하고 예뻤어.
완전 반했네. 그래서 애프터 신청은 당연히 했겠지?
아니. 헤어지고 나서, 상대방한테 먼저 연락 왔어. 주말에 영화 보자고. 너무 행복해서, 날아갈 것 같아.
대박. 이건 무조건 사귀어야 한다. 이번에는 진짜 솔로 탈출하는 거야? 너무 부럽다."
4546,일반 대화,"오늘따라 옛날 생각이 나서, 어렸을 때 즐겨보던 만화 영화 찾아보고 있어.
헐, 진짜? 무슨 만화? '피구왕 통키'?
아니. '세일러문'이랑 '웨딩피치'. '정의의 이름으로 널, 용서하지 않겠다!'
크. 추억 돋는다. 나는 '카드캡터 체리' 진짜 좋아했는데. '봉인 해제!'
맞아. 그때가 좋았다. 만화 영화 하나만으로도, 세상을 다 가진 기분이었는데.
그러게. 다시 그때로 돌아가서, 요술봉 휘두르고 싶다."
4547,일반 대화,"나 요즘 너무 가난해서, 매일 점심을 굶고 다녀.
왜 그래? 무슨 일인데? 돈 다 어디 갔어?
부모님 용돈 드리고, 동생 학원비 내주니까, 남는 게 없어.
어떡해. 내가 당분간 점심 사줄게. 굶고 다니지 마.
아니야. 괜찮아. 나 때문에 너까지 힘들 필요 없어.
무슨 소리야. 친구 좋다는 게 뭐야. 내가 사주는 거니까, 부담 갖지 말고 먹어."
4548,일반 대화,"오늘따라 밤하늘에 별이 참 많다. 꼭 쏟아질 것 같아.
그러게. 진짜 예쁘다. 우리 사진 찍어서, 프사 해놓을까?
콜. 저기 가서 서봐. 내가 찍어줄게. 최대한 길어 보이게.
좋아. 너도 이리 와봐. 나도 찍어줄게. 최대한 갸름해 보이게.
알겠어. 우리 서로의 인생 샷을 책임지자.
좋아. 오늘 밤, 우리는 모두 포토그래퍼다."
4549,일반 대화,"나 어제 집 가다가, 어떤 할머니가 짐이 너무 많아 보여서, 들어다 드렸는데, 너무 고맙다고, 손에 귤을 쥐여주셨어.
우와, 마음이 따뜻해지는 이야기다.
응. 별거 아닌데도, 너무 감동받았어. 아직 세상은 살만한가 봐.
그러게. 너 정말 착하다. 복 받을 거야.
고마워. 너도 오늘 하루, 착한 일 하나 해보는 건 어때?
알겠어. 나도 너처럼 멋진 사람이 되어야지."
4550,일반 대화,"탕수육 소스는 부먹이야, 찍먹이야?
나는 찍먹. 바삭한 튀김의 식감을 즐겨야지.
나는 부먹. 소스가 튀김에 촉촉하게 배어야 맛있어.
부먹은 눅눅해져서 별로야.
찍먹은 소스가 따로 놀아서 별로야.
이건 정말 영원한 난제다. 그냥 각자 알아서 먹자."
4551,일반 대화,"짜장면 먹을래, 짬뽕 먹을래?
나는 짬뽕. 얼큰한 국물이 당겨.
나는 짜장면. 달달한 소스가 좋아.
짬뽕은 해물이 듬뿍 들어가서 시원하잖아.
짜장면은 고기가 듬뿍 들어가서 든든하잖아.
그럼 짬짜면 시킬까? 둘 다 먹고 싶은데."
4552,일반 대화,"설렁탕이랑 곰탕이랑 뭐가 달라?
설렁탕은 뼈를 우려낸 국물이고, 곰탕은 고기를 우려낸 국물이야.
그래서 설렁탕이 더 뽀얗고, 곰탕이 더 맑아.
아, 그렇구나. 나는 둘 다 똑같은 건 줄 알았어.
이제 알았으니까, 다음부터는 알고 먹어.
알겠어. 오늘은 뜨끈한 설렁탕 한 그릇 하고 싶다."
4553,일반 대화,"된장찌개랑 김치찌개 중에 뭐가 더 좋아?
나는 된장찌개. 구수하고 담백해서 좋아.
나는 김치찌개. 얼큰하고 칼칼해서 좋아.
된장찌개는 집된장으로 끓여야 제맛이지.
김치찌개는 신김치로 끓여야 제맛이지.
결론은 둘 다 맛있다는 거네. 엄마가 해준 찌개가 그립다."
4554,일반 대화,"소주 마실래, 맥주 마실래?
나는 소주. 깔끔하게 넘어가는 게 좋아.
나는 맥주. 시원하게 청량감을 느끼고 싶어.
소주는 다음 날 머리 아프잖아.
맥주는 배부르잖아.
그럼 소맥으로 마실까? 둘 다 포기할 수 없는데."
4555,일반 대화,"여름이 좋아, 겨울이 좋아?
나는 여름. 물놀이도 할 수 있고, 옷도 가볍게 입을 수 있어서 좋아.
나는 겨울. 추운 건 싫지만, 눈 오는 풍경이 너무 예뻐.
여름은 너무 덥고 습해서 불쾌지수 높아지잖아.
겨울은 너무 춥고 건조해서 감기 걸리기 쉽잖아.
각자 장단점이 있네. 그래도 나는 여름이 더 좋아."
4556,일반 대화,"바다가 좋아, 산이 좋아?
나는 바다. 탁 트인 수평선을 보면 마음이 편안해져.
나는 산. 맑은 공기 마시면서 등산하면 기분이 상쾌해져.
바다는 파도 소리 들으면서 멍 때리는 게 최고지.
산은 정상에 올랐을 때 성취감이 최고지.
너랑 나랑은 정말 다르다. 그래도 같이 가면 재밌을 것 같아."
4557,일반 대화,"강아지가 좋아, 고양이가 좋아?
나는 강아지. 나만 바라봐 주고, 꼬리치면서 반겨주는 게 너무 사랑스러워.
나는 고양이. 시크한데, 가끔 와서 애교 부리는 게 매력 있어.
강아지는 산책시켜야 해서 좀 귀찮지 않아?
고양이는 털이 너무 많이 빠져서 좀 힘들지 않아?
둘 다 키우고 싶다. 강아지랑 고양이랑 같이 있으면 얼마나 예쁠까."
4558,일반 대화,"아침형 인간이야, 저녁형 인간이야?
나는 완전 저녁형 인간. 밤에 집중이 더 잘 되고, 창의력이 샘솟아.
나는 완전 아침형 인간. 일찍 일어나서 하루를 길게 쓰는 게 좋아.
아침에 어떻게 일어나? 나는 알람을 10개 맞춰놔도 못 일어나는데.
그냥 의지의 차이야. 너도 한번 일찍 일어나 봐. 세상이 달라 보여.
알겠어. 내일부터 도전해볼게. 3일은 가려나."
4559,일반 대화,"연락할 때 톡이 편해, 전화가 편해?
나는 톡. 내가 하고 싶을 때 답장할 수 있어서 편해.
나는 전화. 목소리 들으면서 이야기하는 게 더 좋아.
톡은 오해를 불러일으키기 쉽잖아. 감정이 안 느껴지니까.
전화는 갑자기 걸면 부담스럽잖아. 상대방 시간 뺏는 것 같고.
이것도 상황에 따라 다른 거네. 급한 일은 전화, 평소에는 톡."
4560,일반 대화,"사랑이랑 우정 중에 하나만 선택해야 한다면, 뭘 선택할 거야?
나는 우정. 사랑은 변하지만, 우정은 영원하잖아.
나는 사랑. 친구는 또 사귈 수 있지만, 사랑하는 사람은 한 명뿐이잖아.
사랑 때문에 친구를 버릴 수 있어?
우정 때문에 사랑을 포기할 수 있어?
이건 정말 어려운 문제다. 그냥 둘 다 선택하면 안 돼?"
4561,일반 대화,"과거로 돌아가고 싶어, 미래로 가고 싶어?
나는 과거. 후회되는 일이 너무 많아서, 다시 돌아가서 바꾸고 싶어.
나는 미래. 앞으로 어떤 일이 일어날지 너무 궁금해.
과거로 돌아가도, 똑같은 선택을 할 수도 있잖아.
미래를 미리 알면, 재미없지 않을까?
그러네. 그냥 현재에 충실하게 사는 게 정답인가 보다."
4562,일반 대화,"도시가 좋아, 시골이 좋아?
나는 도시. 편의 시설도 많고, 즐길 거리도 많아서 좋아.
나는 시골. 조용하고, 공기도 좋고, 여유로워서 좋아.
도시는 너무 복잡하고, 시끄럽고, 사람한테 치여서 힘들어.
시골은 너무 심심하고, 불편하고, 밤 되면 할 게 없어.
너는 도시 체질, 나는 시골 체질이네. 나중에 귀농이나 해야겠다."
4563,일반 대화,"밥이 좋아, 빵이 좋아?
나는 밥. 한국인은 밥심이지. 밥을 먹어야 힘이 나.
나는 빵. 빵 종류도 다양하고, 간편하게 먹을 수 있어서 좋아.
빵은 먹어도 배가 금방 꺼지잖아.
밥은 맨날 먹으면 질리잖아.
그럼 오늘은 밥 먹고, 내일은 빵 먹자. 공평하게."
4564,일반 대화,"단맛이 좋아, 짠맛이 좋아?
나는 단맛. 스트레스받을 때는 달달한 게 최고야.
나는 짠맛. 짭짤한 과자 하나면, 맥주 한 캔 뚝딱이야.
단맛은 살찌잖아. 먹고 나면 죄책감 들어.
짠맛은 몸에 안 좋잖아. 붓기도 하고.
단짠단짠이 진리인데. 둘 다 포기할 수 없어."
4565,일반 대화,"매운 음식이 좋아, 안 매운 음식이 좋아?
나는 매운 음식. 땀 뻘뻘 흘리면서 먹으면, 스트레스가 확 풀려.
나는 안 매운 음식. 매운 거 먹으면, 속이 너무 아파.
매운 음식은 중독성이 있잖아. 계속 당기는 맛.
안 매운 음식은 재료 본연의 맛을 느낄 수 있잖아.
너는 아직 매운맛의 참맛을 모르는구나. 내가 신세계로 인도해줄게."
4566,일반 대화,"액션 영화가 좋아, 멜로 영화가 좋아?
나는 액션 영화. 화려한 볼거리랑 시원한 타격감이 좋아.
나는 멜로 영화. 주인공들의 애틋한 사랑 이야기에 감동받고 싶어.
액션 영화는 너무 뻔하잖아. 맨날 싸우고, 터지고.
멜로 영화는 너무 지루하잖아. 맨날 울고, 헤어지고.
너랑은 영화관 같이 못 가겠다. 취향이 너무 다르네."
4567,일반 대화,"발라드가 좋아, 댄스가 좋아?
나는 발라드. 가사에 집중하면서, 감성에 젖는 게 좋아.
나는 댄스. 신나는 리듬에 맞춰, 몸을 흔드는 게 좋아.
발라드는 너무 우울해. 듣고 있으면, 기분까지 다운돼.
댄스는 너무 시끄러워. 정신 사나워.
노래방 가면, 각자 한 곡씩 번갈아 부르자. 싸우지 말고."
4568,일반 대화,"소설이 좋아, 비소설이 좋아?
나는 소설. 상상력을 자극하는 이야기가 좋아.
나는 비소설. 새로운 지식이나 정보를 얻는 게 좋아.
소설은 너무 비현실적이잖아. 허구의 이야기잖아.
비소설은 너무 딱딱하잖아. 재미없어.
책은 그냥 다 좋은 거 아니야? 장르가 뭐가 중요해."
4569,일반 대화,"온라인 게임이 좋아, 콘솔 게임이 좋아?
나는 온라인 게임. 여러 사람이랑 같이 하는 게 재밌어.
나는 콘솔 게임. 혼자서 스토리에 집중하는 게 좋아.
온라인 게임은 고인물들이 너무 많아서, 초보자가 하기 힘들어.
콘솔 게임은 엔딩 보고 나면, 할 게 없어서 아쉬워.
그냥 둘 다 하면 되지. 뭐가 문제야."
4570,일반 대화,"오늘따라 일이 너무 하기 싫어서, 딴짓만 하고 있네.
나도. 인터넷 쇼핑만 1시간째 하고 있어.
우리 이러다가 월급 루팡으로 찍히는 거 아니야?
괜찮아. 가끔은 이런 날도 있어야지. 너무 스트레스 받지 마.
그런가? 그래도 양심에 찔리네.
걱정 마. 퇴근 시간 1시간 남았다. 조금만 더 힘내자."
4571,일반 대화,"나 요즘 너무 피곤해서, 다크서클이 턱까지 내려왔어.
어떡해. 잠 좀 푹 자. 피곤하면 만병의 근원이야.
응. 근데 잠을 자도 피곤이 안 풀려. 만성피로인가 봐.
영양제라도 챙겨 먹어. 비타민이랑 홍삼 같은 거.
알겠어. 오늘 집에 가는 길에 사 가야겠다. 고마워.
아프지 마. 건강이 최고야."
4572,일반 대화,"우리 동네에 새로 생긴 닭강정 가게 있는데, 진짜 맛있어.
오, 진짜? 나 닭강정 엄청 좋아하는데. 어디야?
시장 입구에 있는데, 줄 서서 먹어야 해. 식어도 맛있어.
대박. 나도 가볼래. 매운맛, 순한맛 다 있어?
응. 반반도 가능해. 떡도 많이 들어있고.
고마워. 오늘 저녁은 닭강정이다."
4573,일반 대화,"오늘 점심은 뭐 먹을까? 어제 회식해서, 속이 너무 안 좋아.
그럼 북엇국 어때? 시원하고 담백해서, 해장에 최고야.
콜. 이 근처에 잘하는 집 알아?
응. 내가 아는 맛집 있는데, 거기 진짜 진국이야.
좋아. 가서 밥 한 그릇 뚝딱 말아먹고 오자.
생각만 해도 속이 풀린다. 빨리 가자."
4574,일반 대화,"나 어제 소개팅했는데, 상대방이 너무 괜찮아서, 계속 웃음이 나.
오, 진짜? 잘됐다! 어떤 점이 그렇게 마음에 들었는데?
일단 말이 너무 잘 통했고, 내 유머에 잘 웃어줬어.
완전 호감의 표시네. 애프터 신청은 당연히 했겠지?
아니. 헤어지고 나서, 상대방한테 먼저 연락 왔어. 주말에 등산 가자고.
대박. 그린라이트네. 이번에는 진짜 연애하는 거야? 너무 부럽다."
4575,일반 대화,"요즘 길거리에 쓰레기 무단 투기하는 사람들 너무 많지 않아?
맞아. 자기 집 앞이라고 생각하면, 그렇게 못 버릴 텐데.
어제는 어떤 사람이 차 타고 가면서, 창밖으로 쓰레기를 휙 버리더라.
미친 거 아니야? 양심도 없나 봐.
그러게. 시민 의식이 아직도 멀었어.
우리부터라도 잘하자. 깨끗한 거리를 만들자."
4576,일반 대화,"나 요즘 너무 우울해서, 매일 밤마다 폭식하고 있어.
왜 그래? 무슨 일 있어? 나한테 말해봐. 들어줄게.
그냥. 사는 게 너무 팍팍하고, 힘든 일만 계속 생기는 것 같아.
힘들겠다. 그래도 그렇게 먹으면, 몸만 상해. 나와, 내가 맛있는 거 사줄게.
진짜? 고마워. 역시 너밖에 없다. 뭐 먹으러 갈까?
네가 좋아하는 파스타 먹으러 가자. 기분 전환해야지."
4577,일반 대화,"오늘따라 지하철에 사람이 너무 많아서, 옴짝달싹 못 하겠어.
그러게. 출근길은 정말 지옥이야. 매일 겪어도 적응이 안 돼.
누가 내 어깨에 기대서 자고 있어. 너무 불편해.
어떡해. 깨우지도 못하고. 그냥 네 어깨를 빌려줘.
그런가? 나도 그냥 눈 감고 자야겠다.
그래. 그러다 보면, 금방 도착할 거야."
4578,일반 대화,"나 어제 클럽 갔다가, 완전 내 이상형을 만났는데, 말을 못 걸었어.
바보야. 왜 말을 못 걸어. 그렇게 좋은 기회를 놓치면 어떡해.
너무 떨려서. 쳐다보기만 하다가, 그냥 왔어. 너무 후회돼.
다음에 또 마주칠 수도 있잖아. 그때는 꼭 용기 내서 말 걸어봐.
알겠어. 그때는 절대 놓치지 않을 거야.
그래. 파이팅! 내가 응원할게."
4579,일반 대화,"요즘 유튜브 알고리즘 너무 무섭지 않아? 내가 뭘 좋아하는지, 나보다 더 잘 알아.
맞아. 어제는 내가 며칠 전에 친구랑 이야기했던 상품이, 광고에 뜨더라. 소름 돋았어.
내 휴대폰을 도청하고 있는 거 아니야?
설마. 그냥 우연의 일치겠지.
그런가? 그래도 좀 찝찝하네.
너무 깊게 생각하지 마. 그냥 재밌는 영상이나 보자."
4580,일반 대화,"나 요즘 너무 바빠서, 집안일이 산더미처럼 쌓여있어.
나도. 설거지, 빨래, 청소. 할 일이 너무 많아.
주말에는 그냥 쉬고 싶은데, 집안일하다 보면, 하루가 다 가.
우리 그냥 가사도우미 부를까? 그게 제일 속 편하지 않아?
돈 아깝잖아. 우리가 조금만 더 부지런해지면 되는데.
알겠어. 그럼 이번 주말에, 우리 집 와서 같이 청소 좀 해줘."
4581,일반 대화,"오늘따라 화장이 너무 잘 먹어서, 셀카를 100장이나 찍었어.
헐, 진짜? 나도 좀 보여줘. 얼마나 잘 나왔길래.
어때? 완전 인생 샷이지? 프사 바꿔야겠다.
대박. 완전 다른 사람인데? 보정 좀 한 거 아니야?
아니거든? 그냥 화장이 잘 된 거야. 조명도 좋았고.
알겠어. 믿어줄게. 아무튼 예쁘다."
4582,일반 대화,"나 요즘 너무 게을러져서, 씻는 것도 귀찮아.
나도. 주말에는 그냥 하루 종일 안 씻고, 침대에만 누워있어.
이러다가 진짜 몸에서 냄새나는 거 아니야?
괜찮아. 어차피 만날 사람도 없는데, 뭐.
그래도. 사람의 기본은 청결이야. 우리 오늘부터는 꼭 씻자.
알겠어. 너랑 약속했으니까, 오늘부터는 꼭 씻을게."
